station,valid,p01m,wxcodes
AFN,2020-12-13 01:31,0.00,BR
AFN,2020-12-13 01:41,0.00,BR
AFN,2020-12-13 01:52,0.00,BR
AFN,2020-12-13 02:13,0.00,BR
AFN,2020-12-13 02:21,0.00,BR
AFN,2020-12-13 02:48,0.00,BR
AFN,2020-12-13 02:52,0.00,BR
AFN,2020-12-13 03:33,0.00,BR
AFN,2020-12-13 03:52,0.00,BR
AFN,2020-12-13 04:06,0.00,BR
AFN,2020-12-13 04:52,0.00,BR
AFN,2020-12-13 05:52,0.51,RA FG
AFN,2020-12-13 06:04,0.76,RA BR
AFN,2020-12-13 06:10,1.27,RA BR
AFN,2020-12-13 06:22,1.78,-RA BR
AFN,2020-12-13 06:30,1.78,-RA
AFN,2020-12-13 06:52,1.78,UP
AFN,2020-12-13 07:26,0.25,-RA BR
AFN,2020-12-13 07:52,0.51,-RA BR
AFN,2020-12-13 07:59,T,BR
AFN,2020-12-13 08:16,T,BR
AFN,2020-12-13 08:21,T,BR
AFN,2020-12-13 08:31,T,BR
AFN,2020-12-13 08:42,T,BR
AFN,2020-12-13 08:52,T,BR
AFN,2020-12-13 09:01,0.00,BR
AFN,2020-12-13 09:39,0.00,BR
AFN,2020-12-13 09:52,0.00,BR
AFN,2020-12-13 10:03,0.00,BR
AFN,2020-12-13 10:52,0.00,BR
AFN,2020-12-13 11:52,0.00,FG
AFN,2020-12-13 12:52,0.00,FG
AFN,2020-12-13 13:52,0.00,FG
AFN,2020-12-13 14:52,0.00,FG
AFN,2020-12-13 15:52,0.00,FG
AFN,2020-12-13 16:24,0.00,BR
AFN,2020-12-13 16:36,0.00,BR
AFN,2020-12-13 16:48,0.00,BR
AFN,2020-12-13 16:52,0.00,BR
AFN,2020-12-13 17:37,0.00,BR
AFN,2020-12-13 17:52,0.00,BR
AFN,2020-12-13 18:05,0.00,BR
AFN,2020-12-13 18:21,0.00,M
AFN,2020-12-13 18:35,0.00,M
AFN,2020-12-13 18:52,0.00,M
AFN,2020-12-13 19:52,0.00,M
AFN,2020-12-13 20:52,0.00,M
AFN,2020-12-13 21:52,0.00,M
